symbol,entryTimestampUtc,closeTime,distanceFromEma200H1Pct,slPct,fvgGapSizePct,waitedCandlesCount,breaksKeyZone,atrH1Pct,hourOfDayUtc,dayOfWeekUtc,trendAgeH1Candles,atrPercentileH1,momentumM15Pct3Candles,keyZoneDistancePct,rollingWinRateSameSymbol20,concurrentOpenPositionsCount,won
HYPEUSDT,1758522600000,1758524400000,-10.67307047218208,0.551345282489271,1.092666105296928,3,false,1.6772008567857377,6,1,36,96,-2.027794947460762,1.201932715826615,0.55,0,true
HYPEUSDT,1758541500000,1758547800000,-9.546355625321688,0.8501009112592535,0.49334393411207744,1,false,2.007601600435569,11,1,42,95,-0.5443425076452516,2.495260228732181,0.55,0,false
HYPEUSDT,1758589200000,1758591000000,-12.770671403665764,0.5955430327868927,0.7257513661202107,1,true,1.8905450147390863,1,2,55,83,-1.6751977664029816,0.28389685792348784,0.5,0,true
HYPEUSDT,1758636000000,1758637800000,-8.989829693782813,0.6084275436793409,0.22816032887974738,18,false,1.7225663119394667,14,2,68,69,-0.6269078691278551,0.6358341897910127,0.55,2,true
SOLUSDT,1758627900000,1758640500000,-5.731548692577407,0.5420424524004727,0.09565455042360368,9,false,1.1632976972054427,11,2,36,74,-0.42255440955972867,0.387173180286063,,1,true
ETHUSDT,1758622500000,1758649500000,-5.107538772955781,0.5426639128497893,0.09766997553487089,2,false,0.8831474483279028,10,2,96,78,-0.3339767238428522,0.35578075234466283,,0,true
HYPEUSDT,1758687300000,1758693600000,-14.543241940557856,0.9749932292136909,0.09930486593842407,1,false,2.111128907125038,4,3,82,80,-1.327285321654417,1.2272941087032003,0.6,0,false
SOLUSDT,1758692700000,1758694500000,-8.701775724068638,0.756081525312301,1.3900629285244708,9,true,1.48298269250238,5,3,54,99,-2.7434330238417504,0.056823518361970936,,1,true
HYPEUSDT,1758708000000,1758709800000,-13.087435609846645,0.5964037742567222,0.487359800605308,11,true,2.2095352011701896,10,3,88,93,-0.2681744027532515,0.2590578965868233,0.55,0,true
HYPEUSDT,1758723300000,1758725100000,-12.481406789961786,1.168492666548868,0.3379572362608206,1,false,2.306526940731716,14,3,92,100,-2.1200561255809847,1.0846660187312118,0.55,0,false
HYPEUSDT,1758733200000,1758742200000,-11.567268399054528,1.0296377607025275,0.1931942919868142,4,false,2.4214469332542654,17,3,95,98,-1.543914584556507,0.8468166849615825,0.55,0,false
HYPEUSDT,1758751200000,1758758400000,-9.881655679794068,0.649209657807885,0.2344971339239122,2,false,2.1125344648856292,22,3,100,76,-0.2931787087106609,0.26114947021017776,0.5,0,true
SOLUSDT,1758810600000,1758812400000,-10.32842018971837,0.5177803829620957,0.4249706916764383,19,false,1.4872378813308467,14,4,86,94,-0.1811860339846259,1.1790630020407227,,0,true
SOLUSDT,1758816000000,1758817800000,-10.009902475206346,0.6142262730334898,0.20804438280165816,2,false,1.4927633320606049,16,4,88,94,-0.9757059084413433,0.1475262962931325,,0,true
SOLUSDT,1758827700000,1758830400000,-10.447260309947247,0.6479266347687458,0.3837719298245524,11,true,1.6839026660299787,19,4,91,100,-0.8370285486522877,0.7664603702933538,,0,true
SOLUSDT,1758841200000,1758843900000,-12.23093455012442,0.7911392405063349,0.35728868926091706,1,false,1.7250161088070728,23,4,95,97,-0.5350318471337638,1.1161018102626783,,0,true
SOLUSDT,1758862800000,1758867300000,-11.104577173748915,0.5708460754332337,0.127420998980632,1,false,1.6048963224326271,5,5,101,89,-0.6008452568867959,1.2572205232755558,,0,true
HYPEUSDT,1758862800000,1758881700000,-12.682100265810547,1.2303597693367287,0.3338547381691702,1,false,2.7020659793442543,5,5,131,94,-1.0919419803962682,1.0476735227511424,0.5,1,true
HYPEUSDT,1758888900000,1758890700000,-14.305789706624013,0.8787557781201896,0.08426425269646498,6,false,2.370246095988751,12,5,138,59,-1.9656136029934121,1.729102465331269,0.5,0,false
XRPUSDT,1758899700000,1758906900000,-6.3535523595019345,0.7537413975166485,0.20026945344645744,4,false,1.3331826447522395,15,5,39,95,-0.06209365183724285,1.0836398062848036,,0,false
HYPEUSDT,1758937500000,1758939300000,-5.787565442460245,0.701637892872953,0.9008410801239408,1,false,2.047185479633096,1,6,152,22,-0.6681761676434069,0.9153629384899248,0.45,0,true
HYPEUSDT,1758942900000,1758946500000,-6.860857896691542,0.5278830536004211,0.08121277747699278,1,false,2.0247136661752325,3,6,153,16,-0.5548691452319441,0.23551705468328227,0.5,0,true
HYPEUSDT,1759025700000,1759030200000,-4.072068966146338,0.7377302646110264,0.30260193488536563,1,false,1.7272098917556864,2,0,176,1,-1.196502531063045,1.4327419147150173,0.55,0,true
HYPEUSDT,1759031100000,1759039200000,-4.647859070515432,0.5986430756950981,0.716154494257446,1,false,1.6932885219965512,3,0,178,2,-0.9634809634809737,1.8195635991044325,0.6,0,true
HYPEUSDT,1759104000000,1759105800000,1.1900371935700342,0.5704190877551318,0.22561351978375507,1,false,1.5647542024607362,0,1,1,19,0.2969624978788405,0.5704190877551318,0.65,1,false
HYPEUSDT,1759114800000,1759119300000,1.7332095798925664,0.7172065340726644,0.10918666638120025,8,true,1.554165678009829,3,1,4,19,0.09398496240600847,0.012845490162495936,0.65,1,true
ETHUSDT,1759100400000,1759131000000,0.023049208946631712,0.6575109382596058,0.14851725814291863,1,false,0.64395351177629,23,0,0,28.999999999999996,1.8081708573249402,0.545589585696548,,0,false
